,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
522,pethidine,ethchlorvynol,pethidine,False,False,
523,pethidine_chloride,ethchlorvynol,False,False,False,
524,trimethoxyphenethylamine,ethchlorvynol,False,False,False,
525,glycidyles,ethchlorvynol,False,False,False,
526,ether,ethchlorvynol,False,False,False,
527,vinyl_chloride,ethchlorvynol,False,False,False,
528,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
529,dichloroethane,ethchlorvynol,False,False,False,
530,trichloroethane,ethchlorvynol,False,False,False,
531,aquachlor,ethchlorvynol,False,False,False,
532,chlorocresol,ethchlorvynol,False,False,False,
533,chlorphen,ethchlorvynol,False,False,False,
534,dichlorphen,ethchlorvynol,False,False,False,
535,phenchlor,ethchlorvynol,False,False,False,
536,gleyclovir,ethchlorvynol,False,False,False,
537,sedative,ethchlorvynol,False,False,False,
538,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
539,chloroform,ethchlorvynol,False,False,False,
540,aquachlor,ethchlorvynol,False,False,False,
541,ataraxone,ethchlorvynol,False,False,False,
542,cetafen,ethchlorvynol,False,False,False,
543,chlorhydrate_d'etifedrine,ethchlorvynol,False,False,False,
544,chlorhydrate_d'hexamine,ethchlorvynol,False,False,False,
545,cyclopentamine,ethchlorvynol,False,False,False,
546,cyprazepam,ethchlorvynol,False,False,False,
547,etafedrine,ethchlorvynol,False,False,False,
548,etifedrine,ethchlorvynol,False,False,False,
549,hexamethylenetetramine,ethchlorvynol,methenamine,False,False,
550,iprazochlor,ethchlorvynol,False,False,False,
551,isochlor,ethchlorvynol,False,False,False,
552,isopropylchloroethylphenidate,ethchlorvynol,False,False,False,
553,neoisochlor,ethchlorvynol,False,False,False,
554,noctec,ethchlorvynol,chloral_hydrate,False,False,
555,orap,ethchlorvynol,pimozide,False,False,
556,prazepam,ethchlorvynol,prazepam,False,False,
557,quaalude,ethchlorvynol,methaqualone,False,False,
558,sanofi-aventis,ethchlorvynol,False,False,False,
559,serentyl,ethchlorvynol,False,False,False,
560,sleepease,ethchlorvynol,False,False,False,
561,somnifen,ethchlorvynol,False,False,False,
562,trazepam,ethchlorvynol,False,False,False,
563,neuryl,ethchlorvynol,False,False,False,
564,helmol,ethchlorvynol,False,False,False,
565,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
566,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
567,chloroethylene,ethchlorvynol,False,False,False,
568,dichloroethylene,ethchlorvynol,trichloroethylene,False,False,
569,trichloroethene,ethchlorvynol,trichloroethylene,False,False,
570,tetrachloroethene,ethchlorvynol,False,False,False,
571,vinyl_chloride,ethchlorvynol,False,False,False,
572,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
573,diazepam,ethchlorvynol,diazepam,False,False,
574,placydils,ethchlorvynol,False,False,True,
575,quaaludes,ethchlorvynol,methaqualone,False,False,
576,quaalude,ethchlorvynol,methaqualone,False,False,
577,quaalude_pills,ethchlorvynol,False,False,False,
578,quaaludes_pill,ethchlorvynol,False,False,False,
579,methohexital,ethchlorvynol,methohexital,False,False,
580,trankimazin,ethchlorvynol,False,False,False,
581,tranxene,ethchlorvynol,clorazepate,False,False,
582,trichlorvynol,ethchlorvynol,False,False,False,
583,placydyl,ethchlorvynol,False,False,False,
584,ethchlorol,ethchlorvynol,False,False,False,
585,placydils,ethchlorvynol,False,False,True,
586,meprobamate,ethchlorvynol,meprobamate,False,False,
587,carisoprodol,ethchlorvynol,carisoprodol,False,False,
588,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
589,paraldehyde,ethchlorvynol,paraldehyde,False,False,
590,aldehyde,ethchlorvynol,False,False,False,
591,placydils,ethchlorvynol,False,False,True,
592,amobarbital,ethchlorvynol,amobarbital,False,False,
593,pentobarbital,ethchlorvynol,pentobarbital,False,False,
594,phenobarbital,ethchlorvynol,phenobarbital,False,False,
595,secobarbital,ethchlorvynol,secobarbital,False,False,
596,thiopental,ethchlorvynol,thiopental,False,False,
597,ecv,ethchlorvynol,False,False,False,
598,chlorvynol,ethchlorvynol,False,False,True,
599,clhlorhydrate_d'ethylvynol,ethchlorvynol,False,False,False,
600,edisol,ethchlorvynol,False,False,False,
601,lannet,ethchlorvynol,False,False,False,
602,meprobamate,ethchlorvynol,meprobamate,False,False,
603,miltown,ethchlorvynol,meprobamate,False,False,
604,tranquillizer,ethchlorvynol,False,False,False,
605,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
606,trichloroethanol,ethchlorvynol,False,False,False,
607,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
608,"1,1-dichloroethane",ethchlorvynol,False,False,False,
609,vinyl_chloride,ethchlorvynol,False,False,False,
610,chloroform,ethchlorvynol,False,False,False,
611,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
612,methylene_chloride,ethchlorvynol,False,False,False,
613,ethyl-chlorophenyl-ethylene,ethchlorvynol,False,False,False,
614,chlorhydrin,ethchlorvynol,False,False,False,
615,vinyl_alcohol,ethchlorvynol,False,False,False,
616,miltown,ethchlorvynol,meprobamate,False,False,
617,equanil,ethchlorvynol,meprobamate,False,False,
618,valmid,ethchlorvynol,False,False,False,
619,doriden,ethchlorvynol,glutethimide,False,False,
620,fluranes,ethchlorvynol,sevoflurane,False,False,
621,methoxyfluranes,ethchlorvynol,False,False,False,
622,ethoflurane,ethchlorvynol,False,False,False,
623,isoflurane,ethchlorvynol,isoflurane,False,False,
624,sevoflurane,ethchlorvynol,sevoflurane,False,False,
625,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
626,diazepam,ethchlorvynol,diazepam,False,False,
627,placidyl,ethchlorvynol,ethchlorvynol,True,True,
628,phenethylamines,ethchlorvynol,phenethylamine,False,False,
629,quaaludes,ethchlorvynol,methaqualone,False,False,
630,genicon,ethchlorvynol,False,False,False,
631,noctec,ethchlorvynol,chloral_hydrate,False,False,
632,somn_chlor,ethchlorvynol,False,False,False,
633,restoral,ethchlorvynol,False,False,False,
634,trilene,ethchlorvynol,False,False,False,
635,thiopental,ethchlorvynol,thiopental,False,False,
636,barbiturate,ethchlorvynol,False,False,False,
637,glycidylamines,ethchlorvynol,False,False,False,
638,chlorophenoxy,ethchlorvynol,False,False,False,
639,chlorophenyl,ethchlorvynol,False,False,False,
640,chlorophenols,ethchlorvynol,parachlorophenol,False,False,
641,dioxynol,ethchlorvynol,False,False,False,
642,dioxynols,ethchlorvynol,False,False,False,
643,phenoxyethanol,ethchlorvynol,phenoxyethanol,False,False,
644,ethyl_alcohol,ethchlorvynol,ethanol,False,False,
645,chlorhydrin,ethchlorvynol,False,False,False,
646,chlorhydrol,ethchlorvynol,False,False,False,
647,chloralhydrate,ethchlorvynol,False,False,False,
648,trichloroethanol,ethchlorvynol,False,False,False,
649,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
650,tetrachloroethylene,ethchlorvynol,False,False,False,
651,chlorhydroxyethylene,ethchlorvynol,False,False,False,
652,chloroethylene,ethchlorvynol,False,False,False,
653,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
654,vinyl_chloride,ethchlorvynol,False,False,False,
655,mists,ethchlorvynol,False,False,False,
656,gen-laevo-dromoran,ethchlorvynol,False,False,False,
657,doriden,ethchlorvynol,glutethimide,False,False,
658,dormisol,ethchlorvynol,False,False,False,
659,mylepsin,ethchlorvynol,False,False,False,
660,noctules,ethchlorvynol,False,False,False,
661,noctamide,ethchlorvynol,False,False,False,
662,chlorvynol,ethchlorvynol,False,False,True,
663,epichlorhydrin,ethchlorvynol,False,False,False,
664,chlorhydrin,ethchlorvynol,False,False,False,
665,chloral,ethchlorvynol,chloral_hydrate,False,False,
666,chloroform,ethchlorvynol,False,False,False,
667,bromoform,ethchlorvynol,bromoform,False,False,
668,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
669,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
670,tetrachloroethylene,ethchlorvynol,False,False,False,
671,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
672,vinyl_chloride,ethchlorvynol,False,False,False,
673,freon,ethchlorvynol,False,False,False,
674,chlorobenzene,ethchlorvynol,False,False,False,
675,carbon_disulfide,ethchlorvynol,activated_charcoal,False,False,
676,dimethyl_sulfoxide,ethchlorvynol,dimethyl_sulfoxide,False,False,
677,diethyl_ether,ethchlorvynol,False,False,False,
678,ethyl_alcohol,ethchlorvynol,ethanol,False,False,
679,tryptophol,ethchlorvynol,False,False,False,
680,glyceryl,ethchlorvynol,stearic_acid,False,False,
681,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
682,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
683,vinyl_chloride,ethchlorvynol,False,False,False,
684,chloroethylene,ethchlorvynol,False,False,False,
685,tranesems,ethchlorvynol,False,False,False,
686,quaaludes,ethchlorvynol,methaqualone,False,False,
687,downers,ethchlorvynol,False,False,False,
688,ludes,ethchlorvynol,methaqualone,False,False,
689,barbiturates,ethchlorvynol,False,False,False,
690,sleeping_pills,ethchlorvynol,False,False,False,
691,narcotics,ethchlorvynol,False,False,False,
692,epichlorohydrin,ethchlorvynol,False,False,False,
693,chloroformyl,ethchlorvynol,False,False,False,
694,chloroethylene,ethchlorvynol,False,False,False,
695,vinyl_chloride,ethchlorvynol,False,False,False,
696,chloroethene,ethchlorvynol,False,False,False,
697,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
698,secobarbital,ethchlorvynol,secobarbital,False,False,
699,pentobarbital,ethchlorvynol,pentobarbital,False,False,
700,phenobarbital,ethchlorvynol,phenobarbital,False,False,
701,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
702,diazepam,ethchlorvynol,diazepam,False,False,
703,lorazepam,ethchlorvynol,lorazepam,False,False,
704,alprazolam,ethchlorvynol,alprazolam,False,False,
705,?-chlorovinylethyl_alcohol,ethchlorvynol,False,False,True,
706,3-chloro-1-ethyl-1-propanol,ethchlorvynol,False,False,False,
707,plandine,ethchlorvynol,False,False,False,
708,plandines,ethchlorvynol,False,False,False,
709,planydil,ethchlorvynol,False,False,False,
710,planydils,ethchlorvynol,False,False,False,
711,trankeryl,ethchlorvynol,False,False,False,
712,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
713,chlorpromazine,ethchlorvynol,chlorpromazine,False,False,
714,thorazine,ethchlorvynol,chlorpromazine,False,False,
715,mesoridazine,ethchlorvynol,False,False,False,
716,trifluoperazine,ethchlorvynol,trifluoperazine,False,False,
717,fluphenazine,ethchlorvynol,fluphenazine,False,False,
718,haloperidol,ethchlorvynol,haloperidol,False,False,
719,vynol,ethchlorvynol,False,False,False,
720,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
721,prazepam,ethchlorvynol,prazepam,False,False,
722,trichloroethanol,ethchlorvynol,False,False,False,
723,triflusal,ethchlorvynol,False,False,False,
724,rehab,ethchlorvynol,False,False,False,
725,recovery,ethchlorvynol,False,False,False,
726,detox,ethchlorvynol,False,False,False,
727,treatment,ethchlorvynol,False,False,False,
728,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
729,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
730,perchloroethylene,ethchlorvynol,False,False,False,
731,tetrachloroethylene,ethchlorvynol,False,False,False,
732,tranquilizer,ethchlorvynol,False,False,False,
733,trichloroethane,ethchlorvynol,False,False,False,
734,chloroform,ethchlorvynol,False,False,False,
735,chlorhydrin,ethchlorvynol,False,False,False,
736,chlorhydroxy,ethchlorvynol,False,False,False,
737,epichlorohydrin,ethchlorvynol,False,False,False,
738,chloroformyl,ethchlorvynol,False,False,False,
739,dichloroacetaldehyde,ethchlorvynol,False,False,False,
740,dichloroacetate,ethchlorvynol,dichloroacetic_acid,False,False,
741,trichloroacetate,ethchlorvynol,False,False,False,
742,chlorhydrate,ethchlorvynol,False,False,False,
743,chlorophenyl,ethchlorvynol,False,False,False,
744,placydils,ethchlorvynol,False,False,True,
745,miltown,ethchlorvynol,meprobamate,False,False,
746,nembutal,ethchlorvynol,pentobarbital,False,False,
747,seconal,ethchlorvynol,secobarbital,False,False,
748,phenobarbital,ethchlorvynol,phenobarbital,False,False,
749,barbiturate,ethchlorvynol,False,False,False,
750,pentobarbital_sodiums,ethchlorvynol,False,False,False,
751,nembutals,ethchlorvynol,pentobarbital,False,False,
752,secobarbital_sodiums,ethchlorvynol,False,False,False,
753,phenobarbital_sodiums,ethchlorvynol,False,False,False,
754,barbiturate_sodiums,ethchlorvynol,False,False,False,
755,barbiturates,ethchlorvynol,False,False,False,
756,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
757,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
758,vinyl_chloride,ethchlorvynol,False,False,False,
759,chloroethylene,ethchlorvynol,False,False,False,
760,dichloroethylene,ethchlorvynol,trichloroethylene,False,False,
761,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
762,phludel,ethchlorvynol,False,False,False,
763,edulcors,ethchlorvynol,False,False,False,
764,epichlorhydrin,ethchlorvynol,False,False,False,
765,calmanges,ethchlorvynol,False,False,False,
766,antihistamines,ethchlorvynol,False,False,False,
767,phenothiazines,ethchlorvynol,False,False,False,
768,tranks,ethchlorvynol,False,False,False,
769,quaalude,ethchlorvynol,methaqualone,False,False,
770,somnafac,ethchlorvynol,False,False,False,
771,chlorophenyl,ethchlorvynol,False,False,False,
772,chlorophenoxy,ethchlorvynol,False,False,False,
773,glycidyles,ethchlorvynol,False,False,False,
774,chlorhydrin,ethchlorvynol,False,False,False,
775,vinyloxychloride,ethchlorvynol,False,False,False,
776,vinyloxirane,ethchlorvynol,False,False,False,
777,dichlorvynol,ethchlorvynol,False,False,False,
778,trichloroethanol,ethchlorvynol,False,False,False,
779,chloroethylene,ethchlorvynol,False,False,False,
780,"1,1,1-trichloroethane",ethchlorvynol,False,False,False,
781,chloroform,ethchlorvynol,False,False,False,
782,methylene_chloride,ethchlorvynol,False,False,False,
783,vynalet,ethchlorvynol,False,False,False,
784,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
785,inyavol,ethchlorvynol,False,False,False,
786,mysoline,ethchlorvynol,primidone,False,False,
787,phenverine,ethchlorvynol,False,False,False,
788,prymidyne,ethchlorvynol,False,False,False,
789,quinine,ethchlorvynol,quinine,False,False,
790,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
791,promethazine,ethchlorvynol,promethazine,False,False,
792,lorazepam,ethchlorvynol,lorazepam,False,False,
793,ativan,ethchlorvynol,lorazepam,False,False,
794,cinchophen,ethchlorvynol,False,False,False,
795,cinchocaine,ethchlorvynol,cinchocaine,False,False,
796,cinchophenate,ethchlorvynol,False,False,False,
797,cinchonidine,ethchlorvynol,False,False,False,
798,quinine,ethchlorvynol,quinine,False,False,
799,quinidine,ethchlorvynol,quinidine,False,False,
800,atropine,ethchlorvynol,hyoscyamine,False,False,
801,chlorythyl,ethchlorvynol,False,False,False,
802,chlorythol,ethchlorvynol,False,False,False,
803,chlormethiazole,ethchlorvynol,False,False,False,
804,hexobarbital,ethchlorvynol,hexobarbital,False,False,
805,methaqualone,ethchlorvynol,methaqualone,False,False,
806,pentobarbital,ethchlorvynol,pentobarbital,False,False,
807,phenobarbital,ethchlorvynol,phenobarbital,False,False,
808,secobarbital,ethchlorvynol,secobarbital,False,False,
809,thiopental,ethchlorvynol,thiopental,False,False,
810,terchlor,ethchlorvynol,False,False,False,
811,tetrachloroethylene,ethchlorvynol,False,False,False,
812,fluoroethylenes,ethchlorvynol,False,False,False,
813,chloroethanes,ethchlorvynol,False,False,False,
814,chlorophenols,ethchlorvynol,parachlorophenol,False,False,
815,chloroformals,ethchlorvynol,False,False,False,
816,dichloromethanes,ethchlorvynol,False,False,False,
817,chlorhydroxyethylene,ethchlorvynol,False,False,False,
818,placydyls,ethchlorvynol,False,False,False,
819,eurethynol,ethchlorvynol,False,False,False,
820,euthynol,ethchlorvynol,False,False,False,
821,miltown,ethchlorvynol,meprobamate,False,False,
822,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
823,paraldehyde,ethchlorvynol,paraldehyde,False,False,
824,quaalude,ethchlorvynol,methaqualone,False,False,
825,actaminophen,ethchlorvynol,False,False,False,
826,prosom,ethchlorvynol,estazolam,False,False,
827,somnifaine,ethchlorvynol,False,False,False,
828,sedative_hypnotic,ethchlorvynol,False,False,False,
829,chlorhydrin,ethchlorvynol,False,False,False,
830,chloroformate,ethchlorvynol,False,False,False,
831,serenace,ethchlorvynol,haloperidol,False,False,
832,miltowns,ethchlorvynol,False,False,False,
833,tranquilizers,ethchlorvynol,False,False,False,
834,sleep_inducers,ethchlorvynol,False,False,False,
835,barbiturates,ethchlorvynol,False,False,False,
836,mepacrines,ethchlorvynol,False,False,False,
837,quaternary_alcohols,ethchlorvynol,False,False,False,
838,"1,2-dichloroethanes",ethchlorvynol,False,False,False,
839,glycidylesters,ethchlorvynol,False,False,False,
840,chloral_hexane,ethchlorvynol,False,False,False,
841,meprobamate,ethchlorvynol,meprobamate,False,False,
842,gilutensin,ethchlorvynol,False,False,False,
843,globe,ethchlorvynol,False,False,False,
844,ethyl_alcohol,ethchlorvynol,ethanol,False,False,
845,chloroethylene,ethchlorvynol,False,False,False,
846,vynol,ethchlorvynol,False,False,False,
847,quaalude,ethchlorvynol,methaqualone,False,False,
848,quaaludes,ethchlorvynol,methaqualone,False,False,
849,sanofi-aventis,ethchlorvynol,False,False,False,
850,somnifaine,ethchlorvynol,False,False,False,
851,pyrovalerone,ethchlorvynol,False,False,False,
852,pentobarbital,ethchlorvynol,pentobarbital,False,False,
853,chlortetracycline,ethchlorvynol,chlortetracycline,False,False,
854,erythromycin,ethchlorvynol,erythromycin,False,False,
855,ethchlorvynols,ethchlorvynol,False,False,True,
856,chloryl,ethchlorvynol,False,False,False,
857,mitran,ethchlorvynol,False,False,False,
